node,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
C2000240853,1,188526.6,188526.6,188526.6,0.0,1.0
C2000267972,1,23717.57,23717.57,23717.57,0.0,1.0
C200028247,1,307058.55,307058.55,307058.55,0.0,1.0
C2000293937,1,21797.03,21797.03,21797.03,0.0,1.0
C2000344873,1,17283.98,17283.98,17283.98,0.0,1.0
C2000394383,1,271612.62,271612.62,271612.62,0.0,1.0
C2000410491,1,64945.57,64945.57,64945.57,0.0,1.0
C2000421523,1,10855.04,10855.04,10855.04,0.0,1.0
C2000449863,1,260604.69,260604.69,260604.69,0.0,1.0
C2000450390,1,3800.93,3800.93,3800.93,0.0,1.0
C2000498344,1,208185.84,208185.84,208185.84,0.0,1.0
C2000531543,1,6361.62,6361.62,6361.62,0.0,1.0
C2000599735,1,129024.9,129024.9,129024.9,0.0,1.0
C2000630624,1,247454.42,247454.42,247454.42,0.0,1.0
C2000648320,1,8348.1,8348.1,8348.1,0.0,1.0
C2000688092,1,32087.48,32087.48,32087.48,0.0,1.0
C2000759125,1,3455.24,3455.24,3455.24,0.0,1.0
C2000775569,1,471979.68,471979.68,471979.68,0.0,1.0
C2000779038,1,98566.11,98566.11,98566.11,0.0,1.0
C2000793115,1,2215.57,2215.57,2215.57,0.0,1.0
C2000801582,1,101834.71,101834.71,101834.71,0.0,1.0
C2000851008,1,223593.6,223593.6,223593.6,0.0,1.0
C2000882809,1,7257.41,7257.41,7257.41,0.0,1.0
C2000940145,1,3411789.9,3411789.9,3411789.9,0.0,1.0
C2001062663,1,187562.31,187562.31,187562.31,0.0,1.0
C2001102332,1,833.83,833.83,833.83,0.0,1.0
C2001133110,1,105218.89,105218.89,105218.89,0.0,1.0
C2001164060,1,444533.15,444533.15,444533.15,0.0,1.0
C2001170383,1,114981.84,114981.84,114981.84,0.0,1.0
C2001194011,1,17896.02,17896.02,17896.02,0.0,1.0
C2001347099,1,71942.49,71942.49,71942.49,0.0,1.0
C2001389776,1,5557.71,5557.71,5557.71,0.0,1.0
C2001447185,1,920389.12,920389.12,920389.12,0.0,1.0
C2001493596,1,66165.76,66165.76,66165.76,0.0,1.0
C2001531249,1,111626.59,111626.59,111626.59,0.0,1.0
C2001676690,1,5290.34,5290.34,5290.34,0.0,1.0
C2001736744,1,110506.93,110506.93,110506.93,0.0,1.0
C2001745880,1,765514.42,765514.42,765514.42,0.0,1.0
C2001755150,1,10324.03,10324.03,10324.03,0.0,1.0
C2001823534,1,5154.52,5154.52,5154.52,0.0,1.0
C2001852416,1,172147.94,172147.94,172147.94,0.0,1.0
C2001853825,1,28604.62,28604.62,28604.62,0.0,1.0
C2001915633,1,68562.93,68562.93,68562.93,0.0,1.0
C2002023504,1,32410.75,32410.75,32410.75,0.0,1.0
C2002048553,1,81721.37,81721.37,81721.37,0.0,1.0
C2002097394,1,27008.84,27008.84,27008.84,0.0,1.0
C2002148292,1,68334.76,68334.76,68334.76,0.0,1.0
C2002174925,1,214851.41,214851.41,214851.41,0.0,1.0
C2002179451,1,5520.0,5520.0,5520.0,0.0,1.0
C2002226591,1,148423.34,148423.34,148423.34,0.0,1.0
C2002236324,1,986.49,986.49,986.49,0.0,1.0
C200226711,1,10221.56,10221.56,10221.56,0.0,1.0
C2002270357,1,6977.45,6977.45,6977.45,0.0,1.0
C200228860,1,5066.31,5066.31,5066.31,0.0,1.0
C2002290904,1,9306.9,9306.9,9306.9,0.0,1.0
C20023499,1,10797.15,10797.15,10797.15,0.0,1.0
C2002376625,1,22221.49,22221.49,22221.49,0.0,1.0
C2002447504,1,25470.81,25470.81,25470.81,0.0,1.0
C2002459914,1,70019.7,70019.7,70019.7,0.0,1.0
C2002463739,1,217866.65,217866.65,217866.65,0.0,1.0
C2002522179,1,10511.26,10511.26,10511.26,0.0,1.0
C200255350,1,19372.69,19372.69,19372.69,0.0,1.0
C2002598143,1,141365.64,141365.64,141365.64,0.0,1.0
C2002649883,1,12072.32,12072.32,12072.32,0.0,1.0
C2002683952,1,9341.77,9341.77,9341.77,0.0,1.0
C2002713958,1,66933.68,66933.68,66933.68,0.0,1.0
C2002715417,1,12631.93,12631.93,12631.93,0.0,1.0
C2002720253,1,81126.42,81126.42,81126.42,0.0,1.0
C2002729378,1,9055.09,9055.09,9055.09,0.0,1.0
C2002781795,1,14878.06,14878.06,14878.06,0.0,1.0
C2002799238,1,1392.66,1392.66,1392.66,0.0,1.0
C2002807992,1,1182230.58,1182230.58,1182230.58,0.0,1.0
C2002839857,1,3981.12,3981.12,3981.12,0.0,1.0
C2002864052,1,12180.08,12180.08,12180.08,0.0,1.0
C2002885737,1,1798265.93,1798265.93,1798265.93,0.0,1.0
C2002943055,1,468147.43,468147.43,468147.43,0.0,1.0
C2002949708,1,3356.92,3356.92,3356.92,0.0,1.0
C200296339,1,53055.01,53055.01,53055.01,0.0,1.0
C200300171,1,307964.72,307964.72,307964.72,0.0,1.0
C2003006060,1,19211.87,19211.87,19211.87,0.0,1.0
C2003048770,1,1074368.9,1074368.9,1074368.9,0.0,1.0
C2003121584,1,5978.62,5978.62,5978.62,0.0,1.0
C2003253811,1,26458.25,26458.25,26458.25,0.0,1.0
C2003289235,1,301.18,301.18,301.18,0.0,1.0
C200335811,1,7348.55,7348.55,7348.55,0.0,1.0
C2003381828,1,14629.28,14629.28,14629.28,0.0,1.0
C2003466505,1,151460.52,151460.52,151460.52,0.0,1.0
C2003492622,1,130058.13,130058.13,130058.13,0.0,1.0
C2003533730,1,6189.93,6189.93,6189.93,0.0,1.0
C2003571837,1,18023.35,18023.35,18023.35,0.0,1.0
C2003637167,1,52226.16,52226.16,52226.16,0.0,1.0
C2003647030,1,8603.7,8603.7,8603.7,0.0,1.0
C200370202,1,134011.27,134011.27,134011.27,0.0,1.0
C2003729915,1,16073.13,16073.13,16073.13,0.0,1.0
C2003783477,1,266333.44,266333.44,266333.44,0.0,1.0
C2003898134,1,11759.34,11759.34,11759.34,0.0,1.0
C2003943757,1,47052.72,47052.72,47052.72,0.0,1.0
C2003992234,1,191016.62,191016.62,191016.62,0.0,1.0
C2004026698,1,174472.14,174472.14,174472.14,0.0,1.0
C2004030492,1,814586.98,814586.98,814586.98,0.0,1.0
C200404000,1,4059.25,4059.25,4059.25,0.0,1.0
C2004207905,1,352828.16,352828.16,352828.16,0.0,1.0
C2004212901,1,77690.37,77690.37,77690.37,0.0,1.0
C2004318194,1,412.33,412.33,412.33,0.0,1.0
C2004389032,1,6849.14,6849.14,6849.14,0.0,1.0
C2004413316,1,1488.54,1488.54,1488.54,0.0,1.0
C2004427835,1,5818.46,5818.46,5818.46,0.0,1.0
C2004472328,1,54158.49,54158.49,54158.49,0.0,1.0
C2004472392,1,6561.9,6561.9,6561.9,0.0,1.0
C2004480369,1,8033.66,8033.66,8033.66,0.0,1.0
C200452658,1,41680.46,41680.46,41680.46,0.0,1.0
C2004588094,1,187359.33,187359.33,187359.33,0.0,1.0
C2004600256,1,120788.89,120788.89,120788.89,0.0,1.0
C2004611986,1,21218.31,21218.31,21218.31,0.0,1.0
C2004614786,1,124680.52,124680.52,124680.52,0.0,1.0
C2004616308,1,21042.28,21042.28,21042.28,0.0,1.0
C2004628751,1,4412.45,4412.45,4412.45,0.0,1.0
C2004641304,1,138019.89,138019.89,138019.89,0.0,1.0
C2004666095,1,4833.21,4833.21,4833.21,0.0,1.0
C2004709742,1,11529.57,11529.57,11529.57,0.0,1.0
C2004712129,1,20954.99,20954.99,20954.99,0.0,1.0
C2004749680,1,219987.53,219987.53,219987.53,0.0,1.0
C2004786793,1,439555.88,439555.88,439555.88,0.0,1.0
C2004795243,1,234671.63,234671.63,234671.63,0.0,1.0
C2004802606,1,48693.92,48693.92,48693.92,0.0,1.0
C2004834499,1,168190.75,168190.75,168190.75,0.0,1.0
C2004857778,1,23385.52,23385.52,23385.52,0.0,1.0
C2004909330,1,760747.59,760747.59,760747.59,0.0,1.0
C2004952636,1,115.43,115.43,115.43,0.0,1.0
C2005036204,1,72540.73,72540.73,72540.73,0.0,1.0
C2005055216,1,10858.0,10858.0,10858.0,0.0,1.0
C2005100060,1,3137.91,3137.91,3137.91,0.0,1.0
C2005198165,1,30464.6,30464.6,30464.6,0.0,1.0
C2005263499,1,32501.34,32501.34,32501.34,0.0,1.0
C2005320416,1,7929.31,7929.31,7929.31,0.0,1.0
C2005488238,1,120817.37,120817.37,120817.37,0.0,1.0
C2005511947,1,102085.33,102085.33,102085.33,0.0,1.0
C2005608963,1,50224.98,50224.98,50224.98,0.0,1.0
C2005657911,1,19307.96,19307.96,19307.96,0.0,1.0
C2005688684,1,257184.18,257184.18,257184.18,0.0,1.0
C2005706991,1,9837.13,9837.13,9837.13,0.0,1.0
C2005728764,1,2188.1,2188.1,2188.1,0.0,1.0
C2005749175,1,9780.12,9780.12,9780.12,0.0,1.0
C2005762793,1,23235.78,23235.78,23235.78,0.0,1.0
C2005764326,1,59679.88,59679.88,59679.88,0.0,1.0
C2005816016,1,30819.49,30819.49,30819.49,0.0,1.0
C2005832332,1,11328.38,11328.38,11328.38,0.0,1.0
C2005859072,1,23441.02,23441.02,23441.02,0.0,1.0
C200586852,1,151208.95,151208.95,151208.95,0.0,1.0
C2005909034,1,1138.47,1138.47,1138.47,0.0,1.0
C2005937878,1,63166.8,63166.8,63166.8,0.0,1.0
C200598670,1,15150.82,15150.82,15150.82,0.0,1.0
C2006005439,1,3134.07,3134.07,3134.07,0.0,1.0
C2006054407,1,314444.59,314444.59,314444.59,0.0,1.0
C2006116190,1,2473.15,2473.15,2473.15,0.0,1.0
C2006151033,1,36712.02,36712.02,36712.02,0.0,1.0
C2006166872,1,178961.93,178961.93,178961.93,0.0,1.0
C2006179039,1,18796.36,18796.36,18796.36,0.0,1.0
C2006182260,1,3552.57,3552.57,3552.57,0.0,1.0
C2006208570,1,314471.53,314471.53,314471.53,0.0,1.0
C2006210933,1,19857.0,19857.0,19857.0,0.0,1.0
C2006273067,1,207449.82,207449.82,207449.82,0.0,1.0
C2006279649,1,77074.15,77074.15,77074.15,0.0,1.0
C2006326149,1,22990.45,22990.45,22990.45,0.0,1.0
C2006383184,1,62353.16,62353.16,62353.16,0.0,1.0
C2006430857,1,434793.02,434793.02,434793.02,0.0,1.0
C2006507059,1,379051.87,379051.87,379051.87,0.0,1.0
C2006552231,1,30269.19,30269.19,30269.19,0.0,1.0
C2006667164,1,68902.0,68902.0,68902.0,0.0,1.0
C2006757696,1,12375.97,12375.97,12375.97,0.0,1.0
C2006768185,1,351561.05,351561.05,351561.05,0.0,1.0
C2006835220,1,38829.9,38829.9,38829.9,0.0,1.0
C2006842965,1,3758.16,3758.16,3758.16,0.0,1.0
C200692911,1,40994.65,40994.65,40994.65,0.0,1.0
C2006929126,1,3406.68,3406.68,3406.68,0.0,1.0
C2006933396,1,173652.06,173652.06,173652.06,0.0,1.0
C2006964309,1,50105.96,50105.96,50105.96,0.0,1.0
C200699141,1,58769.89,58769.89,58769.89,0.0,1.0
C2006992317,1,261677.87,261677.87,261677.87,0.0,1.0
C2007031139,1,208461.54,208461.54,208461.54,0.0,1.0
C2007097165,1,22459.28,22459.28,22459.28,0.0,1.0
C2007231839,1,10300.99,10300.99,10300.99,0.0,1.0
C2007245260,1,106737.28,106737.28,106737.28,0.0,1.0
C2007333614,1,22988.95,22988.95,22988.95,0.0,1.0
C2007391278,1,648140.49,648140.49,648140.49,0.0,1.0
C2007411359,1,4047.79,4047.79,4047.79,0.0,1.0
C2007431173,1,6952.5,6952.5,6952.5,0.0,1.0
C2007435775,1,224186.26,224186.26,224186.26,0.0,1.0
C200746411,1,9033.32,9033.32,9033.32,0.0,1.0
C2007486296,1,55105.9,55105.9,55105.9,0.0,1.0
C2007522934,1,69293.41,69293.41,69293.41,0.0,1.0
C2007561282,1,299917.08,299917.08,299917.08,0.0,1.0
C2007580842,1,114542.83,114542.83,114542.83,0.0,1.0
C2007599722,1,2061082.82,2061082.82,2061082.82,0.0,1.0
C2007608374,1,2813.24,2813.24,2813.24,0.0,1.0
C2007627822,1,2785.02,2785.02,2785.02,0.0,1.0
C200766850,1,5817.78,5817.78,5817.78,0.0,1.0
C200771158,1,178599.07,178599.07,178599.07,0.0,1.0
C2007716372,1,27655.2,27655.2,27655.2,0.0,1.0
C2007733038,1,6013.24,6013.24,6013.24,0.0,1.0
C2007777950,1,61180.05,61180.05,61180.05,0.0,1.0
C2008013765,1,3747.13,3747.13,3747.13,0.0,1.0
C2008027686,1,166686.78,166686.78,166686.78,0.0,1.0
C2008088356,1,9098.14,9098.14,9098.14,0.0,1.0
C2008116312,1,1925.75,1925.75,1925.75,0.0,1.0
C2008169991,1,8540.18,8540.18,8540.18,0.0,1.0
C2008311619,1,1043640.34,1043640.34,1043640.34,0.0,1.0
C2008317173,1,3544.57,3544.57,3544.57,0.0,1.0
C200837376,1,195930.31,195930.31,195930.31,0.0,1.0
C20084184,1,568912.68,568912.68,568912.68,0.0,1.0
C2008480467,1,252518.82,252518.82,252518.82,0.0,1.0
C2008488653,1,11287.68,11287.68,11287.68,0.0,1.0
C2008523651,1,16029.75,16029.75,16029.75,0.0,1.0
C2008534116,1,4749.62,4749.62,4749.62,0.0,1.0
C2008542354,1,1103268.17,1103268.17,1103268.17,0.0,1.0
C2008547236,1,216806.48,216806.48,216806.48,0.0,1.0
C2008554941,1,6621.71,6621.71,6621.71,0.0,1.0
C2008566835,1,88295.03,88295.03,88295.03,0.0,1.0
C20086121,1,146118.0,146118.0,146118.0,0.0,1.0
C2008619427,1,70060.61,70060.61,70060.61,0.0,1.0
C2008712681,1,180913.42,180913.42,180913.42,0.0,1.0
C2008722550,1,55237.34,55237.34,55237.34,0.0,1.0
C2008762581,1,108702.86,108702.86,108702.86,0.0,1.0
C2008764899,1,57950.66,57950.66,57950.66,0.0,1.0
C2008837995,1,200528.84,200528.84,200528.84,0.0,1.0
C2008842704,1,85662.15,85662.15,85662.15,0.0,1.0
C2008936268,1,143634.1,143634.1,143634.1,0.0,1.0
C2008947138,1,13355.23,13355.23,13355.23,0.0,1.0
C2008994238,1,15785.12,15785.12,15785.12,0.0,1.0
C200901342,1,16238.71,16238.71,16238.71,0.0,1.0
C2009049576,1,53531.27,53531.27,53531.27,0.0,1.0
C2009184212,1,145087.03,145087.03,145087.03,0.0,1.0
C2009193565,1,5688.84,5688.84,5688.84,0.0,1.0
C2009317431,1,180173.39,180173.39,180173.39,0.0,1.0
C2009402586,1,327488.41,327488.41,327488.41,0.0,1.0
C2009404836,1,247780.14,247780.14,247780.14,0.0,1.0
C2009438632,1,19872.52,19872.52,19872.52,0.0,1.0
C2009511331,1,81063.81,81063.81,81063.81,0.0,1.0
C2009515219,1,15422.32,15422.32,15422.32,0.0,1.0
C2009593531,1,69014.92,69014.92,69014.92,0.0,1.0
C2009633586,1,299287.91,299287.91,299287.91,0.0,1.0
C2009654803,1,157219.15,157219.15,157219.15,0.0,1.0
C2009717589,1,32221.52,32221.52,32221.52,0.0,1.0
C2009746137,1,322413.02,322413.02,322413.02,0.0,1.0
C2009827716,1,633621.28,633621.28,633621.28,0.0,1.0
C2009848916,1,397335.46,397335.46,397335.46,0.0,1.0
C2009848953,1,14333.91,14333.91,14333.91,0.0,1.0
C2009853435,1,253755.55,253755.55,253755.55,0.0,1.0
C2009864439,1,12287.1,12287.1,12287.1,0.0,1.0
C2009913140,1,2786.11,2786.11,2786.11,0.0,1.0
C2009931623,1,33516.07,33516.07,33516.07,0.0,1.0
C2009979916,1,290.66,290.66,290.66,0.0,1.0
C2009987338,1,55683.9,55683.9,55683.9,0.0,1.0
C2010024132,1,185257.33,185257.33,185257.33,0.0,1.0
C2010070923,1,443116.03,443116.03,443116.03,0.0,1.0
C2010081478,1,297646.85,297646.85,297646.85,0.0,1.0
C2010196951,1,2654.12,2654.12,2654.12,0.0,1.0
C2010272470,1,264869.63,264869.63,264869.63,0.0,1.0
C2010426450,1,414959.03,414959.03,414959.03,0.0,1.0
C2010430920,1,102195.09,102195.09,102195.09,0.0,1.0
C2010442879,1,108642.98,108642.98,108642.98,0.0,1.0
C201046075,1,302239.82,302239.82,302239.82,0.0,1.0
C2010466881,1,442131.61,442131.61,442131.61,0.0,1.0
C2010578209,1,1754.4,1754.4,1754.4,0.0,1.0
C2010629602,1,6955.38,6955.38,6955.38,0.0,1.0
C2010632912,1,8971.91,8971.91,8971.91,0.0,1.0
C2010684660,1,22593.12,22593.12,22593.12,0.0,1.0
C2010860541,1,7742.46,7742.46,7742.46,0.0,1.0
C2010894094,1,17765.13,17765.13,17765.13,0.0,1.0
C2010899832,1,69523.68,69523.68,69523.68,0.0,1.0
C2011063553,1,4738.87,4738.87,4738.87,0.0,1.0
C2011097184,1,180264.27,180264.27,180264.27,0.0,1.0
C2011187578,1,99251.39,99251.39,99251.39,0.0,1.0
C2011219355,1,41532.0,41532.0,41532.0,0.0,1.0
C2011221030,1,473456.08,473456.08,473456.08,0.0,1.0
C2011238065,1,178346.46,178346.46,178346.46,0.0,1.0
C2011240580,1,7996.85,7996.85,7996.85,0.0,1.0
C2011277221,1,108395.9,108395.9,108395.9,0.0,1.0
C2011281484,1,8166.04,8166.04,8166.04,0.0,1.0
C2011290959,1,1577066.66,1577066.66,1577066.66,0.0,1.0
C2011296418,1,314604.74,314604.74,314604.74,0.0,1.0
C2011319612,1,5563.16,5563.16,5563.16,0.0,1.0
C2011324899,1,6183.38,6183.38,6183.38,0.0,1.0
C2011342562,1,7123.18,7123.18,7123.18,0.0,1.0
C2011342950,1,205563.21,205563.21,205563.21,0.0,1.0
C2011346756,1,35905.07,35905.07,35905.07,0.0,1.0
C201135837,1,122300.76,122300.76,122300.76,0.0,1.0
C2011371094,1,15820.72,15820.72,15820.72,0.0,1.0
C2011442481,1,115945.82,115945.82,115945.82,0.0,1.0
C2011541462,1,216864.61,216864.61,216864.61,0.0,1.0
C2011601902,1,9922.57,9922.57,9922.57,0.0,1.0
C2011676304,1,60400.19,60400.19,60400.19,0.0,1.0
C2011695710,1,6522.37,6522.37,6522.37,0.0,1.0
C2011736060,1,15717.14,15717.14,15717.14,0.0,1.0
C2011773925,1,285946.93,285946.93,285946.93,0.0,1.0
C2011796662,1,10941.08,10941.08,10941.08,0.0,1.0
C2011815080,1,2515.55,2515.55,2515.55,0.0,1.0
C2011822030,1,174125.65,174125.65,174125.65,0.0,1.0
C201182234,1,5025.65,5025.65,5025.65,0.0,1.0
C2011827251,1,50290.99,50290.99,50290.99,0.0,1.0
C201188234,1,5766.39,5766.39,5766.39,0.0,1.0
C2011912080,1,22941.92,22941.92,22941.92,0.0,1.0
C2011943626,1,1314262.8,1314262.8,1314262.8,0.0,1.0
C2011969934,1,27304.69,27304.69,27304.69,0.0,1.0
C2011982397,1,10169.55,10169.55,10169.55,0.0,1.0
C2012007963,1,9441.65,9441.65,9441.65,0.0,1.0
C2012011563,1,220070.01,220070.01,220070.01,0.0,1.0
C2012087675,1,8406.67,8406.67,8406.67,0.0,1.0
C2012090201,1,9863.57,9863.57,9863.57,0.0,1.0
C2012095985,1,373610.77,373610.77,373610.77,0.0,1.0
C2012170969,1,38130.89,38130.89,38130.89,0.0,1.0
C2012261535,1,797.23,797.23,797.23,0.0,1.0
C2012262622,1,39803.02,39803.02,39803.02,0.0,1.0
C201236012,1,3029.8,3029.8,3029.8,0.0,1.0
C201239137,1,250639.57,250639.57,250639.57,0.0,1.0
C2012415090,1,119220.68,119220.68,119220.68,0.0,1.0
C2012473210,1,232661.42,232661.42,232661.42,0.0,1.0
C2012480396,1,1819.34,1819.34,1819.34,0.0,1.0
C2012531292,1,7884.17,7884.17,7884.17,0.0,1.0
C2012647007,1,12802.98,12802.98,12802.98,0.0,1.0
C2012654216,1,134385.1,134385.1,134385.1,0.0,1.0
C2012655671,1,116989.53,116989.53,116989.53,0.0,1.0
C2012710647,1,473.75,473.75,473.75,0.0,1.0
C2012730465,1,12799.76,12799.76,12799.76,0.0,1.0
C201274566,1,4565.14,4565.14,4565.14,0.0,1.0
C2012798370,1,60.43,60.43,60.43,0.0,1.0
C2012813224,1,1145.06,1145.06,1145.06,0.0,1.0
C2012831257,1,13517.23,13517.23,13517.23,0.0,1.0
C2012871334,1,385906.04,385906.04,385906.04,0.0,1.0
C2012873698,1,1186002.85,1186002.85,1186002.85,0.0,1.0
C2012886560,1,48314.34,48314.34,48314.34,0.0,1.0
C2012901974,1,44306.15,44306.15,44306.15,0.0,1.0
C2012909317,1,16544.49,16544.49,16544.49,0.0,1.0
C2012955755,1,365558.2,365558.2,365558.2,0.0,1.0
C2012997206,1,9402.96,9402.96,9402.96,0.0,1.0
C2013054638,1,25675.67,25675.67,25675.67,0.0,1.0
C2013061394,1,12514.63,12514.63,12514.63,0.0,1.0
C2013063878,1,12327.31,12327.31,12327.31,0.0,1.0
C2013196064,1,1222.96,1222.96,1222.96,0.0,1.0
C2013262397,1,197566.34,197566.34,197566.34,0.0,1.0
C2013265289,1,32592.51,32592.51,32592.51,0.0,1.0
C2013450649,1,116917.3,116917.3,116917.3,0.0,1.0
C2013477291,1,360774.64,360774.64,360774.64,0.0,1.0
C2013541808,1,458874.64,458874.64,458874.64,0.0,1.0
C2013567244,1,344682.11,344682.11,344682.11,0.0,1.0
C2013595016,1,20500.73,20500.73,20500.73,0.0,1.0
C2013611768,1,15889.95,15889.95,15889.95,0.0,1.0
C2013611916,1,15584.63,15584.63,15584.63,0.0,1.0
C2013616721,1,388897.73,388897.73,388897.73,0.0,1.0
C2013641330,1,124057.78,124057.78,124057.78,0.0,1.0
C2013732291,1,1641.04,1641.04,1641.04,0.0,1.0
C2013736776,1,15617.71,15617.71,15617.71,0.0,1.0
C2013752188,1,388.51,388.51,388.51,0.0,1.0
C2013757212,1,9941.67,9941.67,9941.67,0.0,1.0
C2013815484,1,4666.6,4666.6,4666.6,0.0,1.0
C2013901882,1,6342.6,6342.6,6342.6,0.0,1.0
C201392112,1,131033.44,131033.44,131033.44,0.0,1.0
C2014037133,1,83713.05,83713.05,83713.05,0.0,1.0
C2014038275,1,101105.85,101105.85,101105.85,0.0,1.0
C2014048468,1,23127.26,23127.26,23127.26,0.0,1.0
C2014228287,1,1823.2,1823.2,1823.2,0.0,1.0
C2014244894,1,2931.2,2931.2,2931.2,0.0,1.0
C2014292037,1,15912.89,15912.89,15912.89,0.0,1.0
C2014347141,1,12489.39,12489.39,12489.39,0.0,1.0
C2014427125,1,740877.51,740877.51,740877.51,0.0,1.0
C2014489834,1,15663.44,15663.44,15663.44,0.0,1.0
C2014563089,1,88987.11,88987.11,88987.11,0.0,1.0
C2014563619,1,158702.48,158702.48,158702.48,0.0,1.0
C2014575830,1,15631.93,15631.93,15631.93,0.0,1.0
C2014620549,1,733.89,733.89,733.89,0.0,1.0
C201467172,1,193879.67,193879.67,193879.67,0.0,1.0
C2014767090,1,8368.62,8368.62,8368.62,0.0,1.0
C2014774530,1,181429.02,181429.02,181429.02,0.0,1.0
C2014776046,1,19165.94,19165.94,19165.94,0.0,1.0
C2014777783,1,8723.05,8723.05,8723.05,0.0,1.0
C201484047,1,18118.2,18118.2,18118.2,0.0,1.0
C2014858892,1,156081.42,156081.42,156081.42,0.0,1.0
C2014915263,1,200923.56,200923.56,200923.56,0.0,1.0
C2014930634,1,33484.4,33484.4,33484.4,0.0,1.0
C2015007762,1,10183.1,10183.1,10183.1,0.0,1.0
C2015073110,1,4993.44,4993.44,4993.44,0.0,1.0
C2015104853,1,245499.3,245499.3,245499.3,0.0,1.0
C2015203927,1,624430.94,624430.94,624430.94,0.0,1.0
C2015224861,1,4519.59,4519.59,4519.59,0.0,1.0
C2015241096,1,4538.48,4538.48,4538.48,0.0,1.0
C2015282437,1,576787.17,576787.17,576787.17,0.0,1.0
C2015301874,1,102153.86,102153.86,102153.86,0.0,1.0
C2015427223,1,21450.1,21450.1,21450.1,0.0,1.0
C2015521846,1,76305.39,76305.39,76305.39,0.0,1.0
C2015525541,1,149277.77,149277.77,149277.77,0.0,1.0
C2015526739,1,156158.81,156158.81,156158.81,0.0,1.0
C2015545626,1,95194.97,95194.97,95194.97,0.0,1.0
C20156341,1,4059.38,4059.38,4059.38,0.0,1.0
C2015659053,1,14794.1,14794.1,14794.1,0.0,1.0
C2015749775,1,452538.24,452538.24,452538.24,0.0,1.0
C201579115,1,24367.01,24367.01,24367.01,0.0,1.0
C2015852902,1,11933.47,11933.47,11933.47,0.0,1.0
C2015885302,1,179648.12,179648.12,179648.12,0.0,1.0
C2015933696,1,138.34,138.34,138.34,0.0,1.0
C2015935595,1,170108.96,170108.96,170108.96,0.0,1.0
C2015995356,1,1311057.87,1311057.87,1311057.87,0.0,1.0
C2015999862,1,770537.37,770537.37,770537.37,0.0,1.0
C2016022103,1,1198858.19,1198858.19,1198858.19,0.0,1.0
C2016023325,1,13862.53,13862.53,13862.53,0.0,1.0
C201604524,1,7083.11,7083.11,7083.11,0.0,1.0
C2016045404,1,24741.03,24741.03,24741.03,0.0,1.0
C2016063860,1,216609.45,216609.45,216609.45,0.0,1.0
C2016067912,1,6579.48,6579.48,6579.48,0.0,1.0
C2016142571,1,92236.11,92236.11,92236.11,0.0,1.0
C2016175851,1,306348.65,306348.65,306348.65,0.0,1.0
C2016179281,1,6172.39,6172.39,6172.39,0.0,1.0
C2016184326,1,217761.52,217761.52,217761.52,0.0,1.0
C2016187005,1,1755891.7,1755891.7,1755891.7,0.0,1.0
C2016224778,1,53167.64,53167.64,53167.64,0.0,1.0
C2016226857,1,863.92,863.92,863.92,0.0,1.0
C2016232412,1,119.59,119.59,119.59,0.0,1.0
C2016241839,1,13563.22,13563.22,13563.22,0.0,1.0
C2016284685,1,6328.13,6328.13,6328.13,0.0,1.0
C201632584,1,15573.31,15573.31,15573.31,0.0,1.0
C2016367052,1,7901.04,7901.04,7901.04,0.0,1.0
C2016368303,1,126719.5,126719.5,126719.5,0.0,1.0
C2016396593,1,6519.88,6519.88,6519.88,0.0,1.0
C2016442240,1,11258.05,11258.05,11258.05,0.0,1.0
C2016442966,1,99252.4,99252.4,99252.4,0.0,1.0
C2016512706,1,861582.21,861582.21,861582.21,0.0,1.0
C2016530268,1,8198.83,8198.83,8198.83,0.0,1.0
C2016561759,1,10972.97,10972.97,10972.97,0.0,1.0
C2016617268,1,464.72,464.72,464.72,0.0,1.0
C201677908,1,480222.51,480222.51,480222.51,0.0,1.0
C2016833064,1,3290.53,3290.53,3290.53,0.0,1.0
C2016876666,1,5266.86,5266.86,5266.86,0.0,1.0
C2017002946,1,14702.02,14702.02,14702.02,0.0,1.0
C2017084711,1,6752.68,6752.68,6752.68,0.0,1.0
C2017103556,1,543242.41,543242.41,543242.41,0.0,1.0
C2017163801,1,3315.1,3315.1,3315.1,0.0,1.0
C2017200797,1,581998.28,581998.28,581998.28,0.0,1.0
C2017231980,1,198849.07,198849.07,198849.07,0.0,1.0
C2017275702,1,317378.19,317378.19,317378.19,0.0,1.0
C2017317872,1,7506.33,7506.33,7506.33,0.0,1.0
C2017334569,1,11466.72,11466.72,11466.72,0.0,1.0
C2017380745,1,22190.99,22190.99,22190.99,0.0,1.0
C2017393480,1,930.99,930.99,930.99,0.0,1.0
C2017431195,1,14507.97,14507.97,14507.97,0.0,1.0
C2017440452,1,328814.54,328814.54,328814.54,0.0,1.0
C201750429,1,11311.85,11311.85,11311.85,0.0,1.0
C2017505553,1,394600.95,394600.95,394600.95,0.0,1.0
C2017530134,1,50137.65,50137.65,50137.65,0.0,1.0
C2017567511,1,228460.59,228460.59,228460.59,0.0,1.0
C2017574192,1,70994.78,70994.78,70994.78,0.0,1.0
C2017579590,1,44370.68,44370.68,44370.68,0.0,1.0
C2017583097,1,203852.0,203852.0,203852.0,0.0,1.0
C2017603323,1,5908.57,5908.57,5908.57,0.0,1.0
